8589940010,0.0,"","","",1.868,"","","","","","","","","","",1.826,"","","","","","","","","","","","","","","",1.51,"","","","",1.229,"","","","","",0.668,"","","","","","",1.792,"","","","",0.888,"","","","",1.652,"","","",1.595,"","","","","","","","","","","",1.635,"","",0.733,"","","","","",0.555,0.698,0.872,"",0.868,"","","",1.773,"","","","","","",""
8589940011,0.0,"","","",1.868,"","","","","","","","","","",1.826,"","","","","","","",0.966,"","","","","","","","","","",1.295,"",1.229,2.065,0.779,"",1.831,"","",1.816,0.97,"","","","","","","","","",1.776,"","",1.005,"",1.652,1.089,0.522,"",1.595,"","","","","","","",1.432,"","","",1.635,"","",0.366,"","",1.167,"","",0.555,0.698,1.744,"",1.735,"","","","","","",1.871,"","","",""
8589940012,0.0,2.014,"","","",1.608,"","","","","","","",1.668,"","","","","","","","","","","",1.646,"","","","","","","","","","","","",0.779,"",0.61,"",0.223,"","",1.932,"","","","","","","","","",2.145,"","","","",1.089,0.522,"","","","","","","","","","","","","","","","",0.366,"","","","","","","","","","","","","","",2.925,"","","","","",""
8589940013,0.0,"","","","","",1.571,"","","","","","",1.668,"","","","","","","","","","","",1.646,"","","","",1.039,"",2.022,"","","",1.229,"",1.558,"",0.61,1.358,0.223,"","","","",1.535,"","","","","","","","","","","",1.652,"",3.655,"","","",1.34,1.608,1.878,"","","","","","",1.69,"","",1.813,1.099,"","","","",1.433,0.555,0.698,"","","",1.459,"","","","","","","","","",""
8589940014,0.0,"","","","","","","","","","","","","","",1.826,"","",3.708,1.017,"","","","","","","","","","","","","",1.765,"","","","","",1.591,"","",0.668,"","","","","","","","","","","",2.664,"","","",1.119,"","","","","","","","","","","","","",1.572,"","","","","",1.099,"","","","","",0.555,0.698,0.872,"",2.603,"","","",1.773,"","","","","","",""
8589940015,0.0,"",1.512,1.64,"",1.608,4.712,"","","",1.548,"",1.787,3.336,1.56,"",2.116,"","",1.017,2.07,"","","",1.988,1.646,1.233,"","","","",1.51,"",1.765,"","","","","","",0.61,"",0.445,"",0.97,1.932,"","","","","","",1.998,"","","","",1.005,1.119,"",1.089,"","","","","","","","","","",1.432,"","","","","","",0.733,"","","",2.118,"","",1.396,"","","","","",1.726,3.545,1.463,"","","","","",""
8589940016,0.0,"","",1.64,3.736,"","",2.141,"","",1.548,"","","","",1.826,"",1.933,1.854,"","","","",0.966,"","",1.233,"","","",2.078,"","",1.765,"","",1.229,10.325,1.558,"","",1.358,1.113,"",4.85,"",1.334,1.535,"",0.896,"",1.884,"",4.091,"",2.145,2.044,"","","","",6.267,"",1.595,"","","","","","","",2.864,1.572,"","",1.635,"","",1.099,1.752,"",3.5,"","","",1.396,2.615,"","",2.919,2.363,1.726,"","","","","","",1.858,""
8589940017,0.0,"","","",1.868,"",3.141,2.141,"","","","","","","","","","","",1.017,"","","","","","",3.698,"",4.031,1.843,"","","","","","","","",0.779,"","",1.358,0.89,3.633,0.97,"","","","",0.896,"",1.884,"","","","","",1.005,"",1.652,1.089,2.089,"","","","",3.216,1.878,"",2.1,"",1.432,"","","",4.905,"","",3.663,0.876,"","","","","",0.698,0.872,"","",2.919,"","",1.773,1.463,"","","",1.826,"",""
8589940018,0.0,"","","","","","","",1.808,8.441,"","","","",3.121,"","","","","","","","","","",1.646,"","","","","","","","","","",1.229,"",0.779,"",1.831,1.358,0.668,"","","",2.667,"","","","",1.884,"","",0.888,"","",1.005,"","","","","",3.189,"",1.34,"","","",2.1,"","","","","","","","",1.099,"",1.977,3.5,"","","",0.698,"","",0.868,1.459,"","","",1.463,"","","","","",""
8589940019,0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.039,"",2.022,1.765,"","","","","","","","",1.113,"","","","","","",0.896,"","","","","","","","","",1.652,"",0.522,"","","","","","","","","","","","","",1.635,"",1.813,0.366,"","","","","","","",0.872,"","","",1.181,"",3.545,1.463,2.066,"","","","",""
8589940020,0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.779,"","","",0.223,"","","","","","",0.896,"","","","",0.888,"","","",1.119,"","","","","","","","","","","","","","","","","","","","","","",1.167,"","","",0.698,0.872,"",0.868,"","","","","","","","","","",""
8589940021,0.0,"","","","","","","","",1.688,1.548,"","",1.668,"","","","","","","","","","","",1.646,"","","","",1.039,"","","",1.295,"","","",0.779,"",0.61,1.358,0.445,1.816,1.94,1.932,"","",2.056,"","","","","",1.776,"",2.044,2.01,1.119,"","",1.567,2.115,"","",1.34,"","","","","",4.296,"","","","","","",1.465,"","",1.167,"",1.433,0.555,"","","",1.735,1.459,"","",5.318,"","","","","","",""
8589940022,0.0,"","","","","","","","","",1.548,"","","","","","","","","","","","","","",1.646,"","","","",2.078,3.019,"","","","","",2.065,0.779,"",1.221,"",1.113,"","",1.932,"","","",0.896,"","","","","","","","","","","",1.567,"","","","",1.608,"","","","","","","","","",1.884,"",0.733,"",1.977,3.5,"","","","","","","","","","","","","","","","","",""
8589940023,0.0,"","","","","","","","","","","","","","","","","",1.854,"","","",1.894,"","","","","","","","",1.51,"","","","","","",1.558,1.591,0.61,"","","","","","",1.535,"",1.792,"","","","","","","","","","","","",2.115,"","","","","","","","",1.432,"","","","","","","",1.752,"","","","","","",1.744,"","","",2.363,"","","","","","",1.826,"",""
8589940024,0.0,"","","","","","","","","","","","","","",1.826,"",1.933,"","","","","","","","","","","","",1.039,"",2.022,"",1.295,"","","",2.337,"",0.61,"",0.223,"","","","","","","","","","","","","","","","","","",0.522,"","","",1.34,"","","","","","","","","","","","",0.366,0.876,"","","","","","","","","","","","",3.545,"","","","","","",""
8589940025,0.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.779,"","","",0.223,"","",1.932,"","","","","","","","","","","","",1.119,"","","","","","","","","","","","","","","","","","","",0.366,"","","","","",1.109,"",0.872,"","","","","",3.545,"","","","","","",""
8589940026,0.0,"",1.512,"",1.868,"",3.141,"","","",1.548,"","","","","",2.116,"",1.854,"","","","",0.966,"",1.646,1.233,1.993,"",3.686,1.039,"",2.022,"","",3.736,"","",0.779,4.772,"","",0.445,"",3.88,"",1.334,"","","","","","","","","","",1.005,"",1.652,1.089,2.611,"","","","","","","","","","","","","","","","",0.733,2.628,"","","","","",0.698,"","","","","",1.726,"","","","","","",1.858,""
8589940027,0.0,"","","","","","","","","","","","","","","","","","",1.017,"","",1.894,"","","","","","","","","","","","","","","",0.779,"",0.61,"",0.223,"","","",1.334,"","","","","","","","","","","",1.119,"","","","","","","",1.608,"","","","","","","","","","","","","","","","","","",0.698,"","","","","","",1.773,"","","","","","",""
8589940028,0.0,"","","","","","","","",1.688,"","","","","","","","","",2.034,"","","",0.966,"","","","","","","","","","","","","","","","","",1.358,0.223,"","","","",1.535,"","","","","","",0.888,"","","","","","","","","","","","","","","","","","","","","","","",0.733,"","",1.167,"",1.433,1.109,"",0.872,"",0.868,"","","","","","","","","","",1.894
8589940029,0.0,"","","","","","","","","",1.548,"","","",1.56,"","","","","","","","","","",1.646,"","","","","","","",1.765,1.295,"","","","","","",1.358,0.445,"","","","","","","","","","","","","","","","",1.652,1.089,2.611,"","","",1.34,3.216,"","","","","","","","","","","","",0.876,"","","",2.867,"",0.698,0.872,"","","","","","","","","","","","",""
8589940030,0.0,"","","","","","","","","","","","","","",1.826,"",1.933,"","","","","","","","","",1.993,"","","","","","","","","","","","",1.831,"",0.89,"","","","","","","","","","","",1.776,"","",1.005,"","","",0.522,"","","",1.34,"","","","","","",1.572,"","","",1.884,"",0.366,1.752,"",2.333,"","",0.555,0.698,1.744,"",1.735,"","","",1.773,"","","","","","",""
8589940031,0.0,"","","","",1.608,"","","","","","","","",1.56,3.651,"","","","","","","","","","",1.233,"","","","","","","","","","",2.065,0.779,"","","",1.113,3.633,"","","","","",0.896,"","","","","","","","","","","","","",1.595,"","","","","","","","","","","","","","","","","","","","","",0.698,1.744,"","",2.919,"","",1.773,"",2.066,"","","","",1.894
8589940032,0.0,"","","","","","","","","","","","","",1.56,"","","","","","","","","","","","","","","",2.078,"","","","","","","","","","","",0.89,"","","","","","",0.896,"",1.884,"","","","","","","","","",1.044,"","","","",1.608,"","","","","","","","","","","",0.733,0.876,"","","",1.433,0.555,1.396,"","","","","","","","","","","","","",1.894
8589940033,0.0,"","",1.64,"","","","","",3.376,"","","","","",1.826,"","","",1.017,"","","","",1.988,"","","",2.016,"","","","","","","","","","",1.591,"","",1.113,"","","",1.334,"","","","","","","",0.888,"","","",1.119,"","",0.522,"","","","","",3.755,"","","","","","","",1.635,"","",1.465,0.876,"","","",1.433,"",0.698,"","",0.868,"","","","","","","","","","",""
8589940034,0.0,"","","","",1.608,1.571,2.141,1.808,"","",1.641,"","","","","","","","","","",3.788,"","","","","","","",1.039,1.51,"","","","","","",1.558,1.591,1.831,"",0.445,"","","","",1.535,"",0.896,"","","","","","","","","","","",0.522,"","","","","","","","","","","","","","","","",0.366,0.876,"","","",1.433,"",0.698,"","","","","",1.726,7.091,1.463,"","","","","",""
8589940035,0.0,"","","","","","","","","",1.548,"","","","","","","","",1.017,2.07,"","",0.966,"",3.292,1.233,"","",1.843,"","","","","","","","",0.779,"",0.61,1.358,0.89,"","","","","","",0.896,"","","",2.045,"","","","",1.119,"","",1.044,"","","",1.34,"","","","","","","","","","","","",1.465,0.876,"","","",1.433,0.555,"","","","",1.459,"","",5.318,"",2.066,"","","","",""
8589940036,0.0,"",1.512,"","","","","","","","","","",3.336,1.56,"","","",1.854,"","",9.469,"","","","",1.233,3.986,"","","","",2.022,"","","","","","","",0.61,"",0.223,1.816,0.97,1.932,"","","","","","","","",0.888,"","","","","",4.356,"","","","","","","","","","","","","","","","","",0.733,"","","","",1.433,"","","","",5.206,"",1.181,"","","","","","","","",""
8589940037,0.0,"","","","","","","","","","","","","","","","","","","","","","","",1.988,"",1.233,"",2.016,"","","","","","","",1.229,"","",3.181,0.61,1.358,0.668,"","","","","","",0.896,"","","","","","","","",1.119,"","",0.522,"","",2.141,1.34,"","","","",2.029,2.864,"","","",1.635,"","",0.366,1.752,"",1.167,"",2.867,1.109,"","","","","","","",1.773,"","","","","","",""
8589940038,0.0,"",1.512,"","","","","","","","","","","","",1.826,"","","","","",3.788,"","","","","","","","","","","","","","","",2.065,"","","","",0.445,1.816,0.97,"","","","","","","",1.998,2.045,"","","",1.005,1.119,"",1.089,1.044,"",1.595,"","","","","","","","","","","","","","",0.366,0.876,"","","","","",0.698,0.872,"","","","","","",1.463,"",1.871,"","","",""
8589940039,0.0,"","","",1.868,1.608,1.571,"",3.616,"","","","",1.668,"",1.826,"","","",1.017,"","","",0.966,"","","","","","","","","",1.765,1.295,"","",2.065,2.337,"",1.831,"",0.445,"","","",1.334,"","",2.688,"","","","",0.888,2.145,"","",2.238,"","",1.044,"","","","","",1.878,2.153,"","",2.864,"","","","",1.884,1.813,0.366,0.876,"","","","","",1.396,"","",0.868,"","","","","","","","","","",""
8589940040,0.0,"","","","","","","","","","","","",1.668,"","","","","","","","","","","","","","","","","","","","","","","","","","",1.221,1.358,"","","","","",1.535,"",1.792,"","","",2.045,"","","","","","","",0.522,"","","","","","","","","","","","","","","","",0.366,"","","","","",0.555,"","","","","","","","","",2.066,"","","","",""
8589940041,0.0,"","","","","","","","","","","","","","","","","","",1.017,"","",3.788,"","","","","","","","","","","","","","","","","","","",0.223,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.366,"","","","","",0.555,"","","","","","","","","","","","","","",""
8589940042,0.0,"","",1.64,"","",1.571,"","","",1.548,"","","","","","","","",1.017,"","",5.682,1.932,1.988,4.937,4.93,1.993,"",1.843,"","","","","",1.868,"",2.065,"","",1.221,"",1.335,"",0.97,1.932,"","","",0.896,"","","","",0.888,"",2.044,1.005,"","",1.089,1.044,"","","",1.34,"","","",2.1,4.059,2.864,1.572,"","","","","",0.366,0.876,1.977,"","","","",2.095,"",9.892,1.735,"",1.181,1.726,1.773,1.463,"","",1.897,"","",""
8589940043,0.0,"",1.512,"","","","","",1.808,"",1.548,"","",3.336,"",1.826,"","","",1.017,"","",1.894,"","","","","","","","","","",1.765,"","","","","","",0.61,1.358,0.223,"",0.97,"","","","",0.896,"","","",2.045,"","","","","",1.652,"",1.567,"","","","","","","","","",1.432,"","","","","","",0.733,"","","","","",0.555,"",1.744,1.978,"","",1.181,"","","",2.066,1.871,"","","",""
8589940044,0.0,"",1.512,1.64,"","","",2.141,"","","","","","","","","","","","","","","","","","","","","",3.686,"","","","","","","","","",1.591,"","","","","","","","","","","","","","","","",4.089,"","","","",1.044,"","","",1.34,"","","","","","",1.572,"","","","","",1.099,"","","","","",1.664,"","","","","","","","","","","","",1.826,"",""
8589940045,0.0,"","",1.64,3.736,1.608,"","","","","","",1.787,"","","","","","","","","","","","","","","","",1.843,"","","","","","","","","",1.591,"","","","","","","","","","","","","","","","","",1.005,"",1.652,1.089,1.567,"","","",2.679,"","","","","","","","","","","","","",0.876,"","","","","","","","","",1.459,"","","","","","","","","",""
8589940046,0.0,"","","","","",1.571,"","","","","","","","",1.826,"","",1.854,"","","","",0.966,"","","","","","","","","",1.765,"","","","","","",0.61,"","","","","","","","",1.792,"","","","","","","","","","",1.089,"","","","","","","","","","","","","",1.69,"",1.884,"",0.733,"","",3.5,"","","","",0.872,"","","","","","","","","","","","",1.894
8589940047,0.0,"",1.512,"","",1.608,"","","","","","","","","",3.651,"","","","","","",1.894,"","","","",3.986,"",3.686,2.078,"","","","","","","",2.337,"","","",0.89,"",0.97,"","","","",1.792,"","","","",2.664,"","",2.01,"","","",0.522,"",1.595,"",1.34,1.608,1.878,"","",2.029,1.432,"","","","",1.884,"",1.465,0.876,"","","",1.433,"",0.698,"","",2.603,"",1.181,"",1.773,1.463,"",1.871,"","","",""
8589940048,0.0,2.014,3.025,"","","",1.571,"","","","","","","","","","",1.933,"","","","","","","","","","","","","","","","","","","","",0.779,"",1.221,"",0.445,"","","","","","",1.792,"","",3.996,"","",2.145,"","",1.119,"","",1.044,"","","",1.34,1.608,"","","",2.029,"","","","","","","","","","","","","","",0.698,0.872,1.978,"","",1.181,"","",2.925,"","","","","",""
8589940049,0.0,"","","",5.604,3.215,3.141,"","","",1.548,"","",1.668,"",1.826,"",1.933,1.854,"","","","","","",3.292,1.233,"","",3.686,"","","","","","","","",0.779,"","","",0.445,"",0.97,"","",3.069,"",0.896,"","","","","","","","","","","",0.522,"","","","","",1.878,"","","","","","","","","","",1.465,0.876,"","","",2.867,"",0.698,"","","","",1.181,"","",1.463,4.131,"","","","",""
8589940050,0.0,"","","","","","","","","","","","","",1.56,"","","",1.854,"","","","",0.966,"","","","","","","","","","","","","","","","",1.831,"",0.223,"","","","","","",0.896,"","","","",0.888,"","","","","","",0.522,"","","","","","","","","","","","","","",1.884,"","","","","","",1.433,"","",1.744,"",0.868,"",1.181,"",1.773,"","","","","","",""
8589940051,0.0,"","",1.64,"","","",2.141,"",1.688,1.548,"","",1.668,"","","","",1.854,"","","","","","","","","","","","","","",1.765,"","","","","","","","","","","","","","",2.056,"","","","","","","","","","",1.652,"",1.567,2.115,"","","","","","","","","","","","","","","",0.366,"",1.977,"",4.236,"","",0.698,"","","","",1.181,"","","","","",1.897,"","",""
8589940052,0.0,"",3.025,"","","","",2.141,"","","","","","","","","",1.933,"","","",5.681,"",0.966,"","",4.93,1.993,"",1.843,2.078,"",2.022,1.765,2.591,"","","","",3.181,"","","","","","","","","","","","","","","","",2.044,"","","",3.267,2.611,"","",2.141,"","","","","","","","","","","","","",1.465,"","","","","","","","","","","",1.181,"","",1.463,"","","","","",""
8589940053,0.0,"","","",1.868,3.215,"","","","","","","","","","","","",1.854,"","",1.894,"",0.966,1.988,1.646,"",1.993,"","","","",2.022,"","","","","","",1.591,1.221,"",0.668,"","","",1.334,"","",1.792,"","","","",1.776,2.145,"","","","",1.089,2.611,4.23,"","","","",1.878,"",2.1,2.029,"","","","",1.635,"","",2.198,"","","","",1.433,"",0.698,"","",1.735,1.459,1.181,"","",1.463,"","","",1.826,"",""
8589940054,0.0,"","","","","",4.712,"","","",1.548,"","",1.668,"","","","","",1.017,"","","","","",3.292,"","","","","","","",1.765,"","","","","","",1.221,"",0.445,"","","",1.334,"","",0.896,"","","","",0.888,"","",1.005,"","","",1.044,"","","",1.34,1.608,"","","","","","","",1.69,1.635,"",1.813,0.733,"","","",2.118,"","",1.396,"","",0.868,"","","",1.773,"","",1.871,1.897,"","",""
8589940055,0.0,"","","","","","","","","","","","",1.668,"","","",1.933,1.854,"","","",1.894,0.966,1.988,"","","","","","",1.51,"","","","","","",0.779,"",0.61,"","","","","","","","",0.896,"","","","","","","","","","","",0.522,"","","","","","","","","","","","","","","","",0.366,"","","","",1.433,"",0.698,"","","","","","",1.773,1.463,"","","","","",""
8589940056,0.0,"","","","",1.608,"","","","","","","","","","","","","","","","","",0.966,"","","","","","","",1.51,"","","","","","","","",0.61,"","","","","","","","",1.792,"","",1.998,"","","","","","","","","","","","","","","","","","","",1.572,"","","","","",0.733,"","","","","","","",0.872,"","","","","","","","","","","","",""
8589940057,0.0,"","","","","","","","","","","","","","","","","","","","","",1.894,"","","","","","","","","","","","","","","","","","",1.358,0.668,"","","","","","",0.896,"","","","","","","","",1.119,"","",0.522,"","","","","","","","","","",1.572,"","","","","",0.733,"","","","","",1.109,0.698,"","","","","","","","","","","","","",3.789
8589940058,0.0,"","","","",1.608,"","","","","","","","",1.56,"","","",1.854,"","","","","","","",2.465,"","","",1.039,"","",8.825,"","","","","",3.181,0.61,"",1.335,"","","","","","",1.792,"","","","","","","","",1.119,"",1.089,2.089,"","","","","","","",2.1,"","",1.572,"",1.69,"","","",3.297,"","",1.167,"","",0.555,0.698,"","","",2.919,"","","","","","","",1.826,"",""
8589940059,0.0,"","",3.279,"",4.823,"",2.141,"","","","","",1.668,"","","","",1.854,"","",1.894,1.894,1.932,3.977,1.646,"",3.986,"",1.843,1.039,"",2.022,1.765,"","",1.229,"",0.779,1.591,"","",1.335,"",0.97,"","","",2.056,0.896,"","","","","","","",1.005,"","",2.178,3.133,"","","","","","","","",2.029,1.432,"","","","",1.884,"",2.564,"","",3.5,"","",1.664,"","",5.935,"","",1.181,1.726,"","","","","",1.826,"",""
8589940060,0.0,"","","","","","","","",1.688,1.548,"","",3.336,"","","","","","","","",1.894,"","","","","","","",1.039,1.51,"","","","","","","","",0.61,"",0.445,1.816,"",1.932,2.667,"",2.056,0.896,"","","","","","",2.044,"","","","","",2.115,1.595,"","","","","",2.1,2.029,2.864,"","","","","",1.813,1.099,"","",2.333,"","","","",1.744,"","","","","","","","",1.871,"",1.826,"",""
8589940061,0.0,"",1.512,"","","","","",1.808,1.688,1.548,"","",1.668,"","","","","",1.017,"","","",0.966,"",3.292,"","","","",1.039,"",2.022,"","","","","",2.337,"","",1.358,0.223,"",0.97,"","","","","","","","","",1.776,2.145,"","","",1.652,2.178,0.522,"",1.595,"","","","",2.153,"","",1.432,"","","","","","",1.099,"","","","","",0.555,1.396,0.872,"",1.735,1.459,"","","",1.463,"","","",1.826,"",""
8589940062,0.0,"","","","","","",2.141,"","",1.548,"",1.787,1.668,"","","","",1.854,1.017,"",1.894,"","","","",8.628,"",2.016,"",1.039,1.51,"","","","",1.229,"","",1.591,1.221,1.358,0.89,"","","","","","","","","","",4.091,1.776,"","",1.005,1.119,"","",2.611,"","","",1.34,"","","","","",1.432,"","","","","","",0.733,"","","","","","",0.698,"","",1.735,"","","","","","",1.871,"","",1.858,1.894
8589940063,0.0,"",1.512,1.64,1.868,"","","","","","","","","","","","","","",1.017,"","",1.894,0.966,"",1.646,"","","","","","","",1.765,"","","","","","",1.831,"",0.89,"","","","","","","",2.087,"","","",0.888,"","","",1.119,"",2.178,"","","","","","","","","","","",1.572,"","","","","",2.198,0.876,"","","","","",0.698,1.744,"",0.868,1.459,"","",1.773,1.463,"","","","","",""
8589940064,0.0,"","","","","","","","","","","","","","","","","","","","","",3.788,"",1.988,"","","","","","","","","","","","","",0.779,"",0.61,"",0.668,"","",1.932,"","","",0.896,"","","","",0.888,"","",1.005,"","",1.089,1.044,"","","","","","",4.305,"","","","","","","","","","",0.876,"",2.333,"","","","",0.872,"",0.868,"","","","","","",1.871,"","","",""
8589940065,0.0,"","","",1.868,"","","","","","","","","","","","",1.933,"","","","","","","","","","",2.016,"",2.078,4.529,"","","","",1.229,"",1.558,3.181,0.61,1.358,0.223,"","","","","","","","","","","",1.776,"","","","","",1.089,"","","","","","","","","","","","","","","","","",1.465,"","","","","",0.555,1.396,0.872,"",1.735,1.459,2.363,"",1.773,"","","","","","",1.894
8589940066,0.0,"","",1.64,"","","","","","","","","","","",1.826,"","","",2.034,"",3.788,"","","","","","",2.016,1.843,"",1.51,"","","",1.868,1.229,"","","","","",0.445,1.816,"","","","","",0.896,2.087,"","",2.045,"","","","","",1.652,1.089,1.567,"","","","","","","","","","",1.572,"","","","",1.813,"","","","","","",0.555,"",0.872,"","","","","","",1.463,"","","","","",""
8589940067,0.0,"","","","","",1.571,"","","",1.548,3.281,"","","","",2.116,"","","","","",1.894,0.966,"",1.646,"","","","","",1.51,"","","","","","","","","","","",1.816,"","",1.334,"","",0.896,"","","","","","","",1.005,1.119,"","","","","","","",1.608,"","","","","","","","",1.635,"","",0.733,"","","","","",0.555,"","","","","","","","","",2.066,"","","","",""
8589940068,0.0,"","","","","","","","","","","","",1.668,"","","","","",2.034,"","","","","",3.292,1.233,"","","","","","",3.53,"",1.868,"","",3.895,"",1.221,"","","",0.97,"","","",2.056,0.896,"",1.884,"","","","","",3.015,"",1.652,"","","","","","",1.608,"","",2.1,"","","","","","","","",1.099,"","","","","","","","",1.978,"","","","","","","","","","","",""
8589940069,0.0,"","","","","",1.571,"","",1.688,1.548,"","",1.668,"","","",1.933,"",1.017,"","",3.788,"","",1.646,1.233,"",2.016,"",2.078,3.019,"",1.765,"","","","","","",1.221,"",0.445,1.816,"",5.797,2.667,"","","","","","","",0.888,"","",1.005,1.119,"","",1.044,"","","","",3.216,"","","",2.029,"","","","","","","",1.465,"",1.977,"","",1.433,"",0.698,0.872,"",0.868,1.459,"","","","","","","","","",""
8589940070,0.0,"","","","","","","","","","","",3.573,"","","","","","",1.017,2.07,"","",0.966,"",1.646,"","","","",2.078,1.51,"","",1.295,"","","",2.337,"",1.221,1.358,0.668,1.816,"","",1.334,"",2.056,"","","","","",3.552,"","",1.005,"","","",0.522,2.115,"","",4.019,"","",2.153,"","","","","",1.69,"","",3.625,0.366,0.876,"","","","",1.109,0.698,"","",3.471,"","","","",4.388,"","","","","",""
8589940071,0.0,"","","","","","","","",1.688,"","",1.787,3.336,"",1.826,"","","",2.034,2.07,"",1.894,"","",1.646,"","","","","","","","",1.295,"","","","","",1.831,"",0.668,"","","","","","","","","","",2.045,"","","",4.02,"",1.652,"","","","","",1.34,1.608,1.878,"","","","","","",1.69,"","","",0.733,0.876,1.977,"","","","","",0.872,"","","","","",1.773,"","","","","","",""
8589940072,0.0,"",3.025,"","","","",2.141,1.808,"","","","","","","","","","",2.034,2.07,"","","","","","","","","","","","",1.765,"","","","","","",1.221,"",0.223,"","","","",1.535,"",0.896,"","","","","",2.145,"",3.015,"",1.652,"",0.522,"","","","","","","","","","","","","","","","",0.366,0.876,"",1.167,"","",0.555,0.698,0.872,"","","","","","","","","","","","",""
8589940073,0.0,"","","","","",1.571,"","","","","","","","","","","","",1.017,"","","",0.966,"","","","","","","","","","","","","","","","",0.61,"","","","",1.932,"","","",0.896,"","","","","","","","","",1.652,"","","","","","","","","","","","","","","","","","",0.366,"","","","","","","",0.872,"","","","","",1.773,"","","","","","",""
8589940074,0.0,"","","","","","","","","",1.548,"","","","","","","","","","",1.894,"",0.966,1.988,"","","","","","","","",1.765,"","",1.229,"","","","",1.358,0.445,"","",1.932,"","","","",2.087,"","","","","","","",1.119,"","","","","","","","","","","",2.029,"","","","","","","",0.733,"","","","","",0.555,"","","","","","","","","","","","","","",""
